intersection_id,time_bin,vehicle_count,avg_speed,congestion_score,current_green,fuzzy_delta,suggested_green_fuzzy
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3045.327827840104, 'y'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3380.3978278401037, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3570.517827840104, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3733.397827840104, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4208.587827840104, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4536.127827840104, 'r'))",2025-09-09 00:12:30,1,94.71,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3071.636764111031, 'y'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3406.7067641110307, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3596.826764111031, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3759.706764111031, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4234.896764111031, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4562.436764111031, 'r'))",2025-09-09 00:12:30,1,95.17,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3098.0731433685464, 'y'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3433.143143368546, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3623.2631433685465, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3786.1431433685466, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4261.333143368546, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4588.873143368546, 'r'))",2025-09-09 00:12:30,1,98.1,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3125.3239516049634, 'G'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3460.393951604963, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3650.5139516049635, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3813.3939516049636, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4288.583951604964, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4616.123951604964, 'r'))",2025-09-09 00:12:30,1,95.95,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3151.9754696982877, 'G'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3487.0454696982874, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3677.165469698288, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3840.045469698288, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4315.235469698288, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4642.775469698288, 'y'))",2025-09-09 00:12:30,1,95.62,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 316.9389274805034, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 652.0089274805033, 'y'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 842.1289274805033, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1005.0089274805033, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1480.1989274805035, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1807.7389274805037, 'G'))",2025-09-09 00:12:40,1,51.9,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3178.5357132218696, 'G'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3513.6057132218693, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3703.7257132218697, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3866.60571322187, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4341.79571322187, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4669.33571322187, 'y'))",2025-09-09 00:12:30,1,96.13,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3205.2398392834107, 'G'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3540.3098392834104, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3730.4298392834107, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3893.309839283411, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4368.49983928341, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4696.03983928341, 'y'))",2025-09-09 00:12:30,1,96.13,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3231.9421556034417, 'G'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3567.0121556034414, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3757.132155603442, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3920.012155603442, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4395.2021556034415, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4722.7421556034415, 'G'))",2025-09-09 00:12:30,1,94.36,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3258.1534868363537, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3593.2234868363535, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3783.343486836354, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3946.223486836354, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4421.4134868363535, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4748.9534868363535, 'G'))",2025-09-09 00:12:30,1,97.87,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3285.339222606617, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3620.409222606617, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3810.529222606617, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 3973.4092226066173, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4448.599222606616, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4776.139222606616, 'G'))",2025-09-09 00:12:30,1,95.75,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 331.35518457195394, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 666.4251845719538, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 856.5451845719538, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1019.4251845719538, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1494.615184571954, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1822.1551845719541, 'G'))",2025-09-09 00:12:40,1,52.71,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3311.9355276623196, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3647.0055276623193, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3837.1255276623197, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4000.0055276623198, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4475.195527662319, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4802.735527662319, 'G'))",2025-09-09 00:12:30,1,95.34,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3338.4193734394025, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3673.4893734394022, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3863.6093734394026, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4026.4893734394027, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4501.679373439402, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4829.219373439402, 'G'))",2025-09-09 00:12:30,1,98.46,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3365.7695339607367, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3700.8395339607364, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3890.9595339607367, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4053.839533960737, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4529.029533960736, 'y'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4856.569533960736, 'r'))",2025-09-09 00:12:30,1,95.96,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3392.4264424886564, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3727.496442488656, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3917.6164424886565, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4080.4964424886566, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4555.686442488656, 'y'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4883.226442488656, 'r'))",2025-09-09 00:12:30,1,94.19,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3418.5896889369665, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3753.659688936966, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3943.7796889369665, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4106.659688936967, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4581.849688936966, 'y'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4909.389688936966, 'r'))",2025-09-09 00:12:30,1,94.19,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3444.7541010997643, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3779.824101099764, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3969.9441010997643, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4132.824101099764, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4608.014101099764, 'y'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4935.554101099764, 'r'))",2025-09-09 00:12:30,1,95.48,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 345.9963902147007, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 681.0663902147006, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 871.1863902147006, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1034.0663902147007, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1509.2563902147008, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1836.796390214701, 'G'))",2025-09-09 00:12:40,1,53.71,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3471.2763859851157, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3806.3463859851154, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 3996.4663859851157, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4159.346385985115, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4634.536385985115, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4962.076385985115, 'r'))",2025-09-09 00:12:30,1,94.51,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3497.5301972489165, 'g'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3832.600197248916, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4022.7201972489165, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4185.600197248917, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4660.790197248916, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 4988.330197248916, 'r'))",2025-09-09 00:12:30,1,95.34,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3524.0133300312573, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3859.083330031257, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4049.2033300312573, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4212.083330031257, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4687.273330031257, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5014.813330031257, 'r'))",2025-09-09 00:12:30,1,95.38,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3550.5067528172126, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3885.5767528172123, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4075.6967528172127, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4238.576752817213, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4713.766752817212, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5041.306752817212, 'r'))",2025-09-09 00:12:30,1,97.09,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3577.4763545645783, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3912.546354564578, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4102.666354564578, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4265.546354564578, 'r'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4740.736354564578, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5068.276354564578, 'y'))",2025-09-09 00:12:30,1,97.25,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 360.9146926544145, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 695.9846926544145, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 886.1046926544145, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1048.9846926544146, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1524.1746926544147, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1851.7146926544149, 'G'))",2025-09-09 00:12:40,1,54.23,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3604.489767164025, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3939.559767164025, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4129.679767164025, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4292.559767164025, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4767.749767164025, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5095.289767164025, 'y'))",2025-09-09 00:12:30,1,95.62,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3631.0496233969516, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3966.1196233969513, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4156.239623396951, 'r'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4319.119623396951, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4794.309623396951, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5121.849623396951, 'y'))",2025-09-09 00:12:30,1,94.36,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3657.259431033396, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 3992.329431033396, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4182.449431033396, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4345.329431033396, 'y'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4820.519431033395, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5148.059431033395, 'G'))",2025-09-09 00:12:30,1,98.12,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3684.5140487846184, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 4019.584048784618, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4209.704048784618, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4372.584048784618, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4847.774048784618, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5175.314048784618, 'G'))",2025-09-09 00:12:30,1,95.84,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3711.1357410619885, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 4046.205741061988, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4236.325741061988, 'y'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4399.205741061988, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4874.395741061988, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5201.935741061988, 'G'))",2025-09-09 00:12:30,1,97.67,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3738.265807423355, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 4073.3358074233547, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4263.455807423355, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4426.335807423355, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4901.525807423354, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5229.065807423354, 'G'))",2025-09-09 00:12:30,1,94.25,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 375.9783614337234, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 711.0483614337232, 'G'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 901.1683614337232, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 1064.0483614337231, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 1539.2383614337232, 'G'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 1866.7783614337234, 'r'))",2025-09-09 00:12:40,1,69.36,0.0,40.0,0.0,40.0
"(('cluster_1492190463_5497304808_5497304809_5497657275_#4more', 17, 3764.4470982499943, 'r'), ('cluster_244130280_244130296_4740612736_4740612737_#8more', 5, 4099.517098249994, 'r'), ('cluster_3170740566_5014446299_8349291438_8349291439', 4, 4289.637098249994, 'G'), ('cluster_244131869_5014446280_8424300911_8424300912_#3more', 4, 4452.517098249994, 'G'), ('cluster_2282372957_244131855_246580827_5014446274_#8more', 10, 4927.707098249994, 'r'), ('joinedS_8337536401_cluster_4973029068_5014446290_8337536400', 9, 5255.2470982499935, 'G'))",2025-09-09 00:12:30,1,95.17,0.0,40.0,0.0,40.0
